2	0	6	-0.53552077	-0.066940096
2	0	6	-0.56196634	-0.070245793
2	0	5	-0.18221101	-0.026030144
4	0	4	-0.58531117	-0.073163896
2	0	5	-0.54028944	-0.077184206
4	0	3	-0.30405245	-0.043436064
4	0	4	-0.02177744	-0.00272218
5	0	3	0.08655212	0.010819015
5	0	2	-0.33397888	-0.047711269
5	0	3	-0.50057763	-0.062572204
2	0	6	-0.42799067	-0.053498834
6	0	2	0.14134125	0.017667656
4	0	4	0.0791051	0.009888138
1	0	7	-0.32208029	-0.040260036
2	0	6	-0.24244055	-0.030305069
3	0	1	0.14239248	0.03559812
3	0	4	-0.52516555	-0.07502365
5	0	3	-0.3063131	-0.038289138
6	0	2	-0.37646482	-0.047058103
1	0	7	-0.16044248	-0.02005531
6	0	2	-0.00431893	-0.000539866
6	0	2	-0.25010787	-0.031263484
3	0	5	-0.21004393	-0.026255491
4	0	3	-0.42938023	-0.061340033
4	0	4	-0.13901139	-0.017376424
1	0	4	-0.45276132	-0.090552264
4	0	4	-0.11956699	-0.014945874
3	0	5	0.04567101	0.005708876
4	0	4	-0.1451699	-0.018146237
3	0	4	-0.68371491	-0.097673559
3	0	5	-0.53758531	-0.067198164
3	0	4	0.03142052	0.004488646
5	0	2	0.07156706	0.010223866
3	0	5	-0.5081257	-0.063515713
6	0	1	-0.1290016	-0.0184288
3	0	5	-0.11098175	-0.013872719
7	0	1	-0.21499883	-0.026874854
5	0	2	-0.09372359	-0.013389084
2	0	4	-0.12829225	-0.021382042
3	0	5	-0.60942483	-0.076178104
2	0	6	-0.43358291	-0.054197864
3	0	4	-0.29269746	-0.041813923
5	0	2	-0.53124426	-0.075892037
4	0	4	-0.1012249	-0.012653112
4	0	3	-0.31670692	-0.045243846
6	0	2	-0.07432551	-0.009290689
3	0	3	-0.21206545	-0.035344242
2	0	6	0.00348684	0.000435855
4	0	2	-0.11720072	-0.019533453
5	0	3	0.17858562	0.022323203
3	0	3	-0.1367933	-0.022798883
5	0	1	-0.04540613	-0.007567688
1	0	0	0	0
3	0	5	-0.61080277	-0.076350346
5	0	3	-0.09079021	-0.011348776
2	0	4	0.03381484	0.005635807
3	0	5	-0.42654504	-0.05331813
3	0	2	-0.64698755	-0.12939751
4	0	4	-0.48359415	-0.060449269
7	0	1	-0.24289307	-0.030361634
3	0	3	-0.35523722	-0.059206203
4	0	4	0.10661501	0.013326876
4	0	4	-0.42991734	-0.053739668
1	0	7	-0.28338238	-0.035422798
4	0	4	-0.22979386	-0.028724232
5	0	2	-0.34860035	-0.04980005
5	0	3	-0.46668393	-0.058335491
3	0	3	0.04663078	0.007771797
1	0	7	-0.10165063	-0.012706329
7	0	1	-0.09579405	-0.011974256
5	0	3	0.03603616	0.00450452
3	0	5	-0.09195348	-0.011494185
5	0	3	-1.0471677	-0.130895963
2	0	4	-0.14500073	-0.024166788
3	0	5	-0.17793078	-0.022241348
3	0	3	0.17922897	0.029871495
3	0	4	0.10391132	0.014844474
5	0	3	-0.05852641	-0.007315801
3	0	5	-0.09624834	-0.012031043
6	0	2	-0.17664529	-0.022080661
4	0	3	0.04178203	0.005968861
5	0	3	0.00650115	0.000812644
3	0	5	-0.45656382	-0.057070477
4	0	4	-0.50887946	-0.063609933
1	0	7	-0.3378692	-0.04223365
4	0	4	-0.23731991	-0.029664989
2	0	6	-0.34446621	-0.043058276
4	0	4	-0.15767608	-0.01970951
3	0	1	0.15006886	0.037517215
4	0	4	0.32464295	0.040580369
1	0	4	-0.4566057	-0.09132114
7	0	1	-0.28711657	-0.035889571
5	0	2	0.07195681	0.010279544
4	0	4	-0.2773445	-0.034668062
2	0	6	0.1952383	0.024404788
2	0	6	-0.39207458	-0.049009322
3	0	5	-0.39825708	-0.049782135
5	0	3	-0.20930309	-0.026162886
3	0	5	0.27070146	0.033837682
2	0	4	0.21699939	0.036166565
3	0	3	-0.07098345	-0.011830575
6	0	2	-0.04112706	-0.005140883
3	0	3	-0.24919592	-0.041532653
2	0	6	-0.14805472	-0.01850684
4	0	1	-0.06036973	-0.012073946
5	0	3	-0.17177416	-0.02147177
5	0	1	-0.16304752	-0.027174587
3	0	3	-0.14303842	-0.023839737
3	0	4	-1.17071316	-0.167244737
3	0	5	-0.0660813	-0.008260163
3	0	2	-0.08979295	-0.01795859
5	0	3	-0.24798001	-0.030997501
4	0	4	-1.06377839	-0.132972299
4	0	3	0.33129497	0.047327853
7	0	1	-0.19690056	-0.02461257
3	0	5	0.47492071	0.059365089
5	0	2	-0.39095481	-0.055850687
5	0	2	-0.33520859	-0.047886941
5	0	1	-0.2903349	-0.04838915
5	0	3	-0.64149009	-0.080186261
2	0	4	-0.21466559	-0.035777598
4	0	4	-0.22062325	-0.027577906
1	0	3	0.26126027	0.065315067
2	0	4	-0.46637726	-0.077729543
4	0	4	-0.48546154	-0.060682693
4	0	4	-0.20548156	-0.025685195
4	0	4	0.25638814	0.032048518
4	0	2	-0.44876932	-0.074794887
5	0	3	-0.44666361	-0.055832951
3	0	4	-0.4636151	-0.066230729
3	0	2	0.10500035	0.02100007
0	0	1	0	0
3	0	5	-0.12542251	-0.015677814
3	0	5	0.15024936	0.01878117
6	0	2	-0.25552404	-0.031940505
5	0	3	0.17520663	0.021900829
2	0	4	-0.65810218	-0.109683697
3	0	5	-0.58352294	-0.072940368
5	0	3	-0.18779692	-0.023474615
1	0	1	-0.1429075	-0.07145375
5	0	3	0.01486714	0.001858393
3	0	5	-0.36740143	-0.045925179
7	0	1	-0.4208743	-0.052609287
5	0	3	-0.06412053	-0.008015066
2	0	5	-0.55538217	-0.07934031
5	0	1	0.08898006	0.01483001
6	0	2	-0.42429837	-0.053037296
3	0	3	-0.0915661	-0.015261017
5	0	3	-0.24882311	-0.031102889
7	0	1	0.04535387	0.005669234
6	0	2	-0.56662467	-0.070828084
6	0	1	-0.26442335	-0.037774764
5	0	3	0.26590573	0.033238216
1	0	2	-0.37553695	-0.125178983
4	0	4	-0.32363269	-0.040454086
1	0	7	0.11694352	0.01461794
3	0	5	-0.6232287	-0.077903587
7	0	1	-0.23560758	-0.029450947
5	0	3	-0.4111822	-0.051397775
4	0	4	-0.26864758	-0.033580947
6	0	1	-0.04603675	-0.006576679
2	0	6	-0.89900432	-0.11237554
7	0	1	0.12149284	0.015186605
4	0	4	-0.06386545	-0.007983181
2	0	4	0.22882942	0.038138237
1	0	6	-0.34070033	-0.048671476
5	0	3	-0.23794009	-0.029742511
1	0	3	0.16894888	0.04223722
1	0	5	-0.06574868	-0.010958113
4	0	4	-0.49173952	-0.06146744
4	0	4	-0.32083342	-0.040104177
6	0	1	0.14255466	0.020364951
4	0	1	0.11733788	0.023467576
4	0	2	0.09729875	0.016216458
3	0	5	-0.1778283	-0.022228538
4	0	4	-1.03184719	-0.128980899
4	0	4	0.33626356	0.042032945
5	0	3	0.14485148	0.018106435
3	0	5	-0.45918468	-0.057398085
6	0	2	-0.1780442	-0.022255525
1	0	5	-0.11049814	-0.018416357
2	0	2	-0.35960743	-0.089901857
5	0	3	0.08281598	0.010351998
5	0	3	0.29895615	0.037369519
2	0	6	-0.44223134	-0.055278917
5	0	3	-0.3255699	-0.040696237
4	0	3	-1.18548022	-0.169354317
7	0	1	-0.23097167	-0.028871459
4	0	4	0.2966116	0.03707645
5	0	3	-0.47094579	-0.058868224
1	0	7	0.01458737	0.001823421
4	0	4	-0.19825888	-0.02478236
4	0	4	-0.19375167	-0.024218959
6	0	2	-0.35236509	-0.044045636
3	0	5	-0.75750033	-0.094687541
3	0	5	0.051334	0.00641675
2	0	5	0.00288965	0.000412807
5	0	3	0.00869336	0.00108667
4	0	4	0.09363019	0.011703774
4	0	4	-0.57737394	-0.072171742
3	0	5	-0.96831266	-0.121039083
1	0	5	0.06710082	0.01118347
5	0	3	-0.10645949	-0.013307436
4	0	4	-0.45837645	-0.057297056
6	0	2	-0.51488482	-0.064360602
5	0	3	-0.09355323	-0.011694154
4	0	4	-0.39359743	-0.049199679
4	0	2	0.03820572	0.00636762
2	0	1	-0.38573218	-0.128577393
1	0	4	-0.31818528	-0.063637056
3	0	5	0.25666334	0.032082917
2	0	4	0.34105205	0.056842008
5	0	3	-0.22425021	-0.028031276
5	0	3	-0.37383625	-0.046729531
3	0	3	-0.37076065	-0.061793442
5	0	3	-0.00085923	-0.000107404
1	0	7	0.70633838	0.088292298
6	0	2	-0.11204359	-0.014005449
2	0	6	-0.65081712	-0.08135214
3	0	5	-0.04899375	-0.006124219
4	0	4	-0.57324281	-0.071655351
6	0	2	-0.01445442	-0.001806803
5	0	3	-0.10632253	-0.013290316
5	0	3	-0.01493514	-0.001866892
1	0	3	-0.46276252	-0.11569063
6	0	2	-0.30192762	-0.037740953
3	0	5	-0.60111514	-0.075139393
5	0	3	-0.46004292	-0.057505365
3	0	1	0.02262409	0.005656023
2	0	6	-0.04073004	-0.005091255
2	0	6	-0.59241347	-0.074051684
4	0	2	-0.59317512	-0.09886252
4	0	4	-0.41294633	-0.051618291
3	0	3	-0.49442958	-0.08240493
2	0	4	-0.33060752	-0.055101253
3	0	5	-0.38711112	-0.04838889
4	0	2	-0.03973739	-0.006622898
3	0	4	-0.54968097	-0.078525853
6	0	2	-0.01732072	-0.00216509
3	0	5	0.01684286	0.002105357
2	0	1	0.34041173	0.113470577
2	0	3	0.10198607	0.020397214
3	0	5	0.03544112	0.00443014
3	0	5	0.15670809	0.019588511
2	0	6	-0.12710054	-0.015887567
6	0	2	-0.14276744	-0.01784593
4	0	4	-0.6833463	-0.085418288
7	0	1	0.1324606	0.016557575
1	0	7	-0.01048922	-0.001311153
4	0	3	-0.72270329	-0.103243327
2	0	4	-0.40157011	-0.066928352
2	0	5	-0.8876549	-0.126807843
4	0	4	-0.27326556	-0.034158195
4	0	4	-0.06106309	-0.007632886
4	0	3	-0.24568644	-0.035098063
5	0	2	0.35688237	0.050983196
2	0	3	-0.5955162	-0.11910324
3	0	3	-0.00159514	-0.000265857
3	0	5	-0.30845386	-0.038556733
3	0	5	-0.09509423	-0.011886779
3	0	5	-0.17504465	-0.021880581
3	0	5	-0.71397018	-0.089246273
3	0	5	-0.01384795	-0.001730994
3	0	5	-0.41589722	-0.051987153
1	0	7	-0.12957629	-0.016197036
2	0	5	-0.53129771	-0.075899673
4	0	4	-0.18954995	-0.023693744
2	0	6	-0.57854864	-0.07231858
3	0	5	-0.39185964	-0.048982455
4	0	3	0.31893345	0.045561921
2	0	4	-0.51417262	-0.085695437
3	0	5	-0.37466474	-0.046833093
5	0	3	0.14212105	0.017765131
4	0	2	-0.12912067	-0.021520112
2	0	1	-0.0449744	-0.014991467
1	0	5	-0.1665298	-0.027754967
3	0	5	-0.17744095	-0.022180119
1	0	7	-0.15913661	-0.019892076
2	0	4	-0.39319989	-0.065533315
4	0	4	-0.22256363	-0.027820454
3	0	2	-0.49461377	-0.098922754
4	0	4	0.02417281	0.003021601
5	0	3	-0.2541427	-0.031767838
7	0	1	1.42327194	0.177908993
3	0	5	-0.42400058	-0.053000073
3	0	2	-0.28423641	-0.056847282
4	0	4	0.0173283	0.002166037
6	0	1	0.03191849	0.004559784
4	0	3	-0.63536659	-0.090766656
5	0	3	-0.36870925	-0.046088656
6	0	2	0.05950772	0.007438465
6	0	2	-0.21660105	-0.027075131
2	0	6	-0.0610845	-0.007635562
3	0	5	-0.36043465	-0.045054331
2	0	6	-0.21657184	-0.02707148
2	0	6	-0.13040408	-0.01630051
5	0	2	0.17441672	0.024916674
4	0	3	-0.56435668	-0.080622383
3	0	5	-0.12866425	-0.016083031
4	0	4	-0.96893588	-0.121116985
4	0	4	-0.47245175	-0.059056469
4	0	3	-0.17315606	-0.02473658
3	0	5	-0.27587997	-0.034484996
3	0	1	0.07452095	0.018630237
4	0	3	-0.1374266	-0.019632371
4	0	4	-0.25141977	-0.031427471
7	0	1	-0.15293555	-0.019116944
4	0	4	-0.27086028	-0.033857535
5	0	1	-0.08794227	-0.014657045
4	0	3	-0.5193068	-0.074186686
5	0	3	-0.42002356	-0.052502945
4	0	3	-0.48785122	-0.069693031
2	0	4	0.0504196	0.008403267
5	0	3	0.387974	0.04849675
2	0	6	-0.64178124	-0.080222655
3	0	4	-0.62530763	-0.089329661
5	0	3	0.03406767	0.004258459
6	0	2	-0.28053667	-0.035067084
2	0	5	-0.31670708	-0.045243869
5	0	2	-0.24531471	-0.035044959
4	0	4	-0.13290261	-0.016612826
6	0	2	-0.00319256	-0.00039907
3	0	3	-0.39557437	-0.065929062
4	0	4	-0.12376071	-0.015470089
2	0	5	-0.35469287	-0.05067041
4	0	3	-0.75431955	-0.107759936
4	0	4	0.42739831	0.053424789
2	0	4	-0.08259456	-0.01376576
3	0	5	-0.43819068	-0.054773835
6	0	2	-0.02127638	-0.002659548
3	0	4	-0.67513911	-0.096448444
3	0	3	-0.47743058	-0.079571763
4	0	4	-0.00976803	-0.001221004
1	0	5	-0.08882748	-0.01480458
3	0	5	-0.1747751	-0.021846888
1	0	3	-0.06590094	-0.016475235
1	0	5	-0.24663284	-0.041105473
3	0	5	-0.48080041	-0.060100051
6	0	2	-0.26019514	-0.032524393
1	0	6	-0.45719716	-0.06531388
5	0	3	-0.07221369	-0.009026711
1	0	7	0.07867582	0.009834477
3	0	5	-0.03619417	-0.004524271
5	0	3	-0.45934425	-0.057418031
5	0	3	-0.3799447	-0.047493088
4	0	4	-0.20499479	-0.025624349
2	0	3	-0.24402931	-0.048805862
5	0	3	-0.5324112	-0.0665514
3	0	4	-0.33321762	-0.047602517
4	0	4	-0.01640814	-0.002051018
5	0	3	-0.05879335	-0.007349169
2	0	4	-0.08188939	-0.013648232
4	0	3	0.01015678	0.001450969
5	0	1	-0.16605567	-0.027675945
1	0	7	-0.08850349	-0.011062936
5	0	3	-0.09717325	-0.012146656
3	0	4	-0.159021	-0.022717286
4	0	4	-0.14659662	-0.018324578
3	0	2	-0.16773553	-0.033547106
3	0	1	-0.18508784	-0.04627196
1	0	1	-0.05629327	-0.028146635
6	0	2	0.04325327	0.005406659
6	0	2	0.22311813	0.027889766
7	0	1	-0.04944727	-0.006180909
4	0	2	0.18400111	0.030666852
2	0	5	-0.83897809	-0.119854013
5	0	3	-0.66124902	-0.082656127
2	0	2	-0.1629192	-0.0407298
1	0	5	-0.23748515	-0.039580858
3	0	5	0.07269582	0.009086977
3	0	5	-0.82886822	-0.103608528
5	0	3	-0.52020248	-0.06502531
3	0	4	-0.30975397	-0.044250567
4	0	4	0.155084	0.0193855
4	0	4	-0.26959227	-0.033699034
3	0	3	-0.20873722	-0.034789537
4	0	2	-0.60291905	-0.100486508
5	0	3	-0.35247644	-0.044059555
5	0	3	-0.31356598	-0.039195747
3	0	2	0.33524254	0.067048508
4	0	3	-0.214853	-0.030693286
6	0	2	-0.41077261	-0.051346576
1	0	6	-0.78095322	-0.111564746
3	0	5	-0.5787882	-0.072348525
5	0	1	-0.21189601	-0.035316002
4	0	4	-0.29214892	-0.036518615
5	0	3	-0.40031376	-0.05003922
3	0	5	-0.71097466	-0.088871833
3	0	5	-0.65774898	-0.082218623
4	0	1	-0.19535388	-0.039070776
4	0	1	-0.16161119	-0.032322238
3	0	5	-0.03041483	-0.003801854
4	0	4	-0.66813936	-0.08351742
5	0	3	-0.20993466	-0.026241833
2	0	6	-0.1822492	-0.02278115
7	0	1	-0.0342113	-0.004276412
4	0	2	0.05010426	0.00835071
2	0	6	0.39718029	0.049647536
3	0	4	-0.43330649	-0.061900927
3	0	5	-0.13017899	-0.016272374
6	0	2	-0.11458511	-0.014323139
3	0	4	-0.60018979	-0.085741399
2	0	5	-0.30584038	-0.043691483
2	0	6	-0.59856702	-0.074820878
3	0	1	-0.00072131	-0.000180327
5	0	3	0.09120566	0.011400708
1	0	7	-0.12759566	-0.015949458
6	0	2	0.18603638	0.023254547
4	0	4	-0.20483399	-0.025604249
2	0	3	-0.37087822	-0.074175644
3	0	5	-0.17448123	-0.021810154
4	0	1	-0.1534117	-0.03068234
3	0	5	0.03509081	0.004386351
3	0	2	0.12560092	0.025120184
5	0	3	-0.34361828	-0.042952285
5	0	3	-0.51409977	-0.064262471
1	0	5	-0.25404025	-0.042340042
6	0	2	-0.19561618	-0.024452023
5	0	3	0.19575024	0.02446878
5	0	1	-0.05433147	-0.009055245
4	0	4	0.06763521	0.008454401
3	0	5	-0.41654031	-0.052067539
7	0	1	-0.05527603	-0.006909504
4	0	4	-0.69059768	-0.08632471
4	0	2	0.14888475	0.024814125
3	0	5	-0.32974263	-0.041217829
3	0	5	-0.22362107	-0.027952634
2	0	6	-0.19861862	-0.024827328
6	0	2	-0.66629938	-0.083287422
3	0	3	-0.83864815	-0.139774692
6	0	2	-0.3401134	-0.042514175
6	0	2	-0.20385859	-0.025482324
2	0	6	-0.0982837	-0.012285462
5	0	3	0.01464638	0.001830798
6	0	2	0.30681467	0.038351834
2	0	6	-0.33849767	-0.042312209
5	0	3	-0.02583466	-0.003229332
3	0	5	0.22827954	0.028534942
3	0	5	-0.11855098	-0.014818873
5	0	3	-0.94297261	-0.117871576
4	0	4	-0.52531002	-0.065663752
3	0	4	-0.17932256	-0.025617509
5	0	3	-0.06512654	-0.008140817
4	0	4	-0.39131116	-0.048913895
5	0	3	-0.69699105	-0.087123881
5	0	3	-0.30349387	-0.037936734
2	0	6	0.04084341	0.005105426
5	0	3	-0.25545385	-0.031931731
5	0	3	-0.3172776	-0.0396597
4	0	3	-0.03187361	-0.004553373
7	0	1	-0.22449855	-0.028062319
5	0	3	-0.19801012	-0.024751265
5	0	3	-0.08280985	-0.010351231
5	0	3	0.00977724	0.001222155
5	0	2	0.41520046	0.059314351
4	0	4	-0.1900981	-0.023762262
3	0	5	-0.03644208	-0.00455526
3	0	1	-0.27660797	-0.069151993
1	0	6	-0.30066911	-0.04295273
3	0	5	-0.45387747	-0.056734684
3	0	5	0.07276562	0.009095702
2	0	6	0.0137014	0.001712675
4	0	3	0.01706498	0.002437854
4	0	3	0.32284377	0.046120539
4	0	2	0.16710033	0.027850055
5	0	1	0.01621122	0.00270187
2	0	3	-0.16426388	-0.032852776
2	0	2	0.36822424	0.09205606
3	0	5	-0.06242022	-0.007802527
3	0	4	-0.32005208	-0.045721726
4	0	4	0.48318779	0.060398474
1	0	2	-0.01216521	-0.00405507
5	0	2	-0.20903625	-0.029862321
4	0	2	-0.31774712	-0.052957853
5	0	3	-0.03894968	-0.00486871
4	0	4	-0.12485077	-0.015606346
5	0	3	-0.13318245	-0.016647806
3	0	5	0.04045802	0.005057252
4	0	2	-0.04829725	-0.008049542
4	0	4	-0.10135626	-0.012669533
1	0	6	-0.30817299	-0.044024713
3	0	5	0.07452145	0.009315181
2	0	3	-0.616697	-0.1233394
2	0	6	0.16888038	0.021110048
4	0	4	-0.07369283	-0.009211604
3	0	5	-0.30547945	-0.038184931
5	0	3	-0.11089571	-0.013861964
1	0	6	-0.31930543	-0.045615061
3	0	5	-0.46169672	-0.05771209
4	0	4	-0.11860718	-0.014825897
6	0	2	-0.61313744	-0.07664218
6	0	1	-0.15122777	-0.021603967
2	0	4	-0.12668949	-0.021114915
4	0	4	-0.50504477	-0.063130596
4	0	4	-0.01103428	-0.001379285
4	0	3	-0.22386962	-0.031981374
3	0	5	-0.56818334	-0.071022918
4	0	4	-0.39926535	-0.049908169
3	0	5	0.05820079	0.007275099
4	0	4	0.0040638	0.000507975
5	0	3	-0.51290385	-0.064112981
3	0	4	-0.29623999	-0.042319999
2	0	5	-0.40672029	-0.058102899
4	0	4	-0.165624	-0.020703
2	0	5	0.05783602	0.008262289
2	0	6	-0.17887893	-0.022359866
7	0	1	-0.22904049	-0.028630061
2	0	6	-0.0260897	-0.003261212
1	0	5	-0.19035673	-0.031726122
3	0	5	0.27761381	0.034701726
3	0	5	-0.22102483	-0.027628104
3	0	3	-0.05718101	-0.009530168
3	0	5	0.18601649	0.023252061
2	0	6	0.21073985	0.026342481
6	0	2	-0.20855408	-0.02606926
3	0	4	-0.55145966	-0.078779951
2	0	5	-0.52441608	-0.074916583
2	0	2	-0.7516106	-0.18790265
2	0	4	-0.10463709	-0.017439515
2	0	5	-0.71692594	-0.102417991
4	0	2	-0.36678357	-0.061130595
2	0	5	-0.64872106	-0.092674437
4	0	3	-0.28307395	-0.040439136
5	0	3	-0.12803224	-0.01600403
5	0	2	-0.03048505	-0.004355007
5	0	3	-0.42877227	-0.053596534
1	0	2	-0.5028771	-0.1676257
2	0	6	-0.308131	-0.038516375
6	0	1	-0.34530081	-0.049328687
7	0	1	-0.31402891	-0.039253614
5	0	3	-0.15487141	-0.019358926
2	0	6	-0.28463219	-0.035579024
2	0	5	-0.27478417	-0.039254881
2	0	4	-0.41071861	-0.068453102
4	0	2	-0.18728377	-0.031213962
1	0	7	-0.30175236	-0.037719045
2	0	6	-0.41909957	-0.052387446
6	0	2	-0.19579605	-0.024474506
3	0	5	-0.3994804	-0.04993505
5	0	3	0.30438036	0.038047545
3	0	5	-1.08006435	-0.135008044
2	0	6	0.20033427	0.025041784
4	0	4	-0.51822538	-0.064778173
