1	2	1		-27.66674894
2	3	1		-44.64892041
2	1	1		-28.95990165
1	4	1		-43.33214546
3	1	2		-41.0532128
2	2	1		-36.37450493
2	2	2		-39.50182973
1	3	2		-39.16929242
1	3	2		-39.05846072
3	1	2		-41.35394186
2	3	1		-44.41516068
1	1	2		-23.54368377
1	1	4		-30.42816232
1	2	3		-34.94619527
2	1	2		-32.67142493
2	2	2		-40.41044502
2	3	1		-44.53838244
2	2	2		-40.57244861
2	3	1		-44.14306997
2	2	2		-40.53636577
1	1	4		-30.96573501
2	1	3		-35.97971281
1	2	2		-31.1235825
1	1	4		-30.93514484
2	1	3		-36.16398565
2	3	1		-44.60698606
2	1	3		-36.68049637
1	1	1		-20.12081199
3	2	1		-46.02884808
1	2	3		-34.89495762
3	2	1		-45.81856115
1	2	3		-34.89271302
2	2	2		-40.32367252
3	1	2		-41.80927305
2	2	2		-39.85225354
3	2	1		-45.92149703
3	1	2		-41.52792205
2	2	2		-40.07154951
2	2	2		-40.28711341
2	2	1		-36.62270255
4	1	1		-46.84802301
3	2	1		-45.32260161
2	1	1		-28.88151209
2	1	3		-36.02349652
1	2	3		-34.73655279
1	2	3		-34.85869568
1	3	2		-39.23202798
1	2	3		-34.95605641
2	1	1		-28.92774566
3	1	2		-40.7232961
1	2	3		-34.74855377
1	3	2		-38.9869585
2	1	1		-28.86622272
2	3	1		-44.54702513
2	2	2		-40.37689381
1	1	4		-31.0451426
2	1	2		-32.50456899
1	2	3		-35.02753696
2	3	1		-44.08087781
1	1	1		-19.7287588
3	1	2		-41.19573139
1	2	3		-35.12553339
1	3	2		-39.2182873
3	2	1		-45.93877878
2	2	2		-40.33446211
1	3	2		-39.02352207
3	1	2		-41.31186407
2	1	3		-36.01178576
2	2	2		-39.99932748
1	3	2		-39.44080509
2	2	2		-40.19829517
2	3	1		-44.31442141
1	1	4		-30.80750304
1	2	3		-34.72639286
3	2	1		-45.32968731
2	2	2		-40.82054868
3	1	2		-41.44294349
2	2	2		-40.65985772
4	1	1		-46.59947928
1	2	3		-34.9945919
2	2	1		-36.89641206
2	2	2		-40.27709843
2	2	2		-40.33383508
2	3	1		-44.34737098
2	1	3		-35.7905419
2	1	3		-35.7795076
4	1	1		-47.06838299
2	1	3		-36.08743872
1	1	2		-23.77547351
2	2	2		-40.0904917
1	2	3		-35.16632809
2	2	2		-40.44340397
3	1	2		-41.42784326
3	2	1		-45.53271242
3	2	1		-45.27268926
2	2	1		-36.7235917
1	1	2		-23.70695905
1	2	3		-35.15714836
1	2	3		-35.08473729
2	2	2		-40.45324483
1	2	3		-35.05357763
2	1	3		-35.98221219
2	2	1		-36.92232339
3	2	1		-45.42519639
1	2	3		-34.8113532
2	3	1		-44.30835792
2	3	1		-44.19627978
1	3	2		-39.03724025
3	2	1		-45.73681229
2	1	3		-35.9392647
2	3	1		-44.36765994
2	3	1		-44.12026816
3	1	2		-41.5018253
2	2	1		-36.66996324
2	2	2		-39.55319807
2	1	3		-35.78717096
1	2	3		-34.64965193
1	2	3		-35.2574139
1	2	2		-31.06052858
4	1	1		-46.70136312
3	1	2		-41.32926747
1	3	2		-39.30589865
1	2	2		-31.08293061
1	2	3		-35.28563185
2	1	3		-36.09277032
2	2	1		-36.43559366
2	1	3		-35.62127163
3	1	2		-41.20174577
2	2	2		-40.31702148
2	3	1		-44.66759332
1	2	3		-35.1724117
2	2	2		-40.38323563
2	1	3		-35.70522853
2	3	1		-44.29883405
3	2	1		-45.61898213
2	2	2		-40.0120088
1	1	2		-23.50219492
3	1	2		-40.9982719
2	2	2		-40.14370039
1	1	4		-30.98969888
3	1	2		-41.4247925
4	1	1		-46.84939178
3	2	1		-45.65380965
1	2	2		-31.49057641
2	3	1		-44.81402873
1	1	4		-30.91666073
1	3	2		-39.04702052
3	2	1		-45.87132842
4	1	1		-46.54463555
2	1	2		-32.55272374
2	2	1		-36.54781223
1	3	2		-39.30608526
2	2	2		-40.46115594
2	1	3		-36.41534815
3	1	2		-40.74488267
2	2	2		-39.90938119
1	2	1		-27.72561574
1	3	2		-39.28805646
4	1	1		-47.03777738
1	3	1		-35.56317861
2	2	2		-40.04147686
2	3	1		-44.48189777
2	3	1		-44.43466338
3	1	1		-37.99365779
1	2	1		-27.73372131
1	2	3		-34.9884849
2	2	2		-39.55356217
3	1	2		-41.29119235
1	1	3		-27.03707636
1	2	3		-35.19630105
3	1	1		-37.81036426
3	2	1		-45.69815416
1	3	2		-39.39894687
2	1	1		-28.59558454
2	2	1		-36.82814039
1	2	3		-34.88059177
4	1	1		-47.05769495
3	1	2		-41.34789073
2	1	3		-36.45023668
2	1	3		-36.15964748
2	3	1		-44.05074714
1	3	2		-39.11398536
1	3	2		-38.37748381
1	2	2		-32.24050047
2	1	2		-32.37412435
3	1	2		-41.22185892
1	2	1		-28.03665865
1	2	1		-27.49338522
1	2	1		-27.75062585
2	3	1		-44.33770716
2	2	1		-37.38920764
3	1	2		-41.2551542
1	1	2		-23.51084869
1	3	1		-35.44758389
1	3	2		-39.78924836
1	4	1		-43.11368725
2	1	3		-35.75583841
2	3	1		-44.26880008
3	1	2		-41.90919031
1	1	4		-31.51359047
1	2	3		-34.77214811
2	3	1		-44.48525201
2	1	3		-36.29926613
2	2	2		-40.40330968
3	1	2		-41.23168884
1	2	3		-34.80703424
2	1	2		-32.43362135
2	1	1		-28.40523836
3	1	2		-41.6592876
2	1	2		-32.58292019
2	1	3		-35.82723256
2	1	3		-36.08761482
1	2	3		-35.14653638
2	3	1		-44.47904355
2	2	2		-40.20468006
1	3	2		-39.22614917
2	2	2		-39.99812648
3	1	2		-41.70857993
1	1	4		-31.56079316
2	3	1		-44.57384975
2	2	2		-40.30492921
1	3	2		-38.90423028
1	3	2		-38.97431933
2	3	1		-44.41532872
2	2	2		-40.18617035
2	1	1		-28.86948143
1	3	1		-35.69882658
3	1	1		-38.23988485
3	2	1		-45.69219075
2	2	2		-40.72614924
2	2	2		-40.98695314
2	3	1		-44.28148756
2	2	2		-40.19254801
3	2	1		-45.37406098
3	2	1		-45.49683771
1	3	2		-39.10617983
2	2	2		-40.60907077
2	3	1		-44.62317466
3	1	1		-37.99306016
2	1	3		-35.49313837
2	3	1		-44.53711114
2	1	3		-36.1083297
2	1	3		-36.26092429
3	1	2		-41.39481158
1	1	4		-30.74258783
1	3	2		-38.47323252
2	3	1		-43.93496078
1	3	2		-38.39541582
3	2	1		-45.62488144
1	2	3		-35.27037195
2	2	2		-39.89806034
4	1	1		-46.81251897
2	1	3		-35.93630483
1	4	1		-43.22941816
1	4	1		-43.52536017
1	2	2		-31.54714733
3	2	1		-45.75479243
3	2	1		-45.41831416
1	2	3		-34.9235607
1	2	2		-31.54059498
2	3	1		-44.3946018
1	2	3		-35.27277049
2	3	1		-44.01502838
1	3	2		-39.5489455
1	2	3		-35.12483136
1	3	2		-39.21943925
2	1	3		-36.21428545
3	1	2		-41.48060085
1	3	2		-39.51464248
3	1	2		-41.58657939
2	3	1		-44.30396551
1	3	2		-38.71808348
2	2	1		-36.88020097
4	1	1		-46.9696568
2	2	2		-40.32021502
1	4	1		-42.97509509
2	2	2		-40.22029075
3	2	1		-45.57592997
1	1	4		-30.94232451
