3	2	1	0.24732067	0.041220112	0.5	0.3333	0.1667
1	2	3	0.69824877	0.116374795	0.1667	0.3333	0.5
1	2	3	0.70928307	0.118213845	0.1667	0.3333	0.5
1	4	1	0.04529884	0.007549807	0.1667	0.6667	0.1667
1	2	3	0.40135195	0.066891992	0.1667	0.3333	0.5
1	1	2	0.13055524	0.03263881	0.25	0.25	0.5
2	2	2	0.45124946	0.075208243	0.3333	0.3333	0.3333
2	1	3	0.06296749	0.010494582	0.3333	0.1667	0.5
2	2	2	0.09833719	0.016389532	0.3333	0.3333	0.3333
1	3	2	0.37339299	0.062232165	0.1667	0.5	0.3333
2	3	1	0.32147432	0.053579053	0.3333	0.5	0.1667
2	3	1	0.58149748	0.096916247	0.3333	0.5	0.1667
2	2	1	0.18299129	0.036598258	0.4	0.4	0.2
1	1	2	0.1990697	0.049767425	0.25	0.25	0.5
2	1	3	0.07214722	0.012024537	0.3333	0.1667	0.5
2	1	3	0.14455829	0.024093048	0.3333	0.1667	0.5
2	2	2	0.08849633	0.014749388	0.3333	0.3333	0.3333
2	1	3	0.17571795	0.029286325	0.3333	0.1667	0.5
1	2	3	0.50657848	0.084429747	0.1667	0.3333	0.5
2	2	1	-0.0157404	-0.00314808	0.4	0.4	0.2
2	3	1	0.42899035	0.071498392	0.3333	0.5	0.1667
2	1	3	0.41794238	0.069657063	0.3333	0.1667	0.5
3	2	1	0.28633373	0.047722288	0.5	0.3333	0.1667
3	2	1	0.39841187	0.066401978	0.5	0.3333	0.1667
3	1	2	0.24500582	0.040834303	0.5	0.1667	0.3333
2	3	1	0.11737445	0.019562408	0.3333	0.5	0.1667
1	2	3	0.54952597	0.091587662	0.1667	0.3333	0.5
3	2	1	0.22703171	0.037838618	0.5	0.3333	0.1667
3	2	1	0.47442349	0.079070582	0.5	0.3333	0.1667
1	3	2	0.29941095	0.049901825	0.1667	0.5	0.3333
2	2	1	0.23661975	0.04732395	0.4	0.4	0.2
2	2	2	0.98854309	0.164757182	0.3333	0.3333	0.3333
1	2	3	0.70161971	0.116936618	0.1667	0.3333	0.5
2	1	3	0.57964365	0.096607275	0.3333	0.1667	0.5
2	1	3	-0.02811832	-0.004686387	0.3333	0.1667	0.5
2	1	2	0.53360883	0.106721766	0.4	0.2	0.4
1	4	1	0.41231871	0.068719785	0.1667	0.6667	0.1667
1	3	2	0.47196878	0.078661463	0.1667	0.5	0.3333
3	1	2	-0.02365258	-0.003942097	0.5	0.1667	0.3333
2	1	2	0.5112068	0.10224136	0.4	0.2	0.4
2	1	3	-0.05633627	-0.009389378	0.3333	0.1667	0.5
1	2	3	0.39602035	0.066003392	0.1667	0.3333	0.5
2	2	1	0.47098933	0.094197866	0.4	0.4	0.2
1	2	3	0.86751904	0.144586507	0.1667	0.3333	0.5
1	3	2	0.59949048	0.09991508	0.1667	0.5	0.3333
2	2	2	0.22471968	0.03745328	0.3333	0.3333	0.3333
3	2	1	-0.07290167	-0.012150278	0.5	0.3333	0.1667
2	1	3	0.05688388	0.009480647	0.3333	0.1667	0.5
2	2	2	0.15850553	0.026417588	0.3333	0.3333	0.3333
1	2	3	0.78356214	0.13059369	0.1667	0.3333	0.5
3	2	1	0.2958576	0.0493096	0.5	0.3333	0.1667
2	3	1	0.23520461	0.039200768	0.3333	0.5	0.1667
2	2	2	0.52973236	0.088288727	0.3333	0.3333	0.3333
1	1	2	0.40383383	0.100958458	0.25	0.25	0.5
1	3	2	0.80296435	0.133827392	0.1667	0.5	0.3333
2	2	2	0.39804077	0.066340128	0.3333	0.3333	0.3333
1	1	4	0.18664621	0.031107702	0.1667	0.1667	0.6667
1	3	2	0.37644375	0.062740625	0.1667	0.5	0.3333
1	4	1	0.26429005	0.044048342	0.1667	0.6667	0.1667
2	3	1	0.20037709	0.033396182	0.3333	0.5	0.1667
2	1	2	0.103561	0.0207122	0.4	0.2	0.4
3	2	1	-0.21933708	-0.03655618	0.5	0.3333	0.1667
1	1	4	0.25968436	0.043280727	0.1667	0.1667	0.6667
3	1	2	0.23522555	0.039204258	0.5	0.1667	0.3333
2	3	1	-0.01714168	-0.002856947	0.3333	0.5	0.1667
1	4	1	0.56904628	0.094841047	0.1667	0.6667	0.1667
1	2	2	0.30090876	0.060181752	0.2	0.4	0.4
2	2	1	0.35877076	0.071754152	0.4	0.4	0.2
3	1	2	-0.02383919	-0.003973198	0.5	0.1667	0.3333
2	2	2	0.08058522	0.01343087	0.3333	0.3333	0.3333
1	2	3	0.07344252	0.01224042	0.1667	0.3333	0.5
1	3	2	1.05635358	0.17605893	0.1667	0.5	0.3333
2	2	2	0.63235997	0.105393328	0.3333	0.3333	0.3333
2	1	1	0.2333635	0.058340875	0.5	0.25	0.25
3	1	2	-0.00581039	-0.000968398	0.5	0.1667	0.3333
1	4	1	0.07590445	0.012650742	0.1667	0.6667	0.1667
3	1	1	0.08390929	0.016781858	0.6	0.2	0.2
2	2	2	0.5002643	0.083377383	0.3333	0.3333	0.3333
3	2	1	0.11279388	0.01879898	0.5	0.3333	0.1667
3	2	1	0.16002827	0.026671378	0.5	0.3333	0.1667
1	3	1	0.17242029	0.034484058	0.2	0.6	0.2
2	1	1	0.22525793	0.056314483	0.5	0.25	0.25
2	1	3	0.24081068	0.040135113	0.3333	0.1667	0.5
2	2	2	0.98817899	0.164696498	0.3333	0.3333	0.3333
1	3	2	0.5100439	0.085007317	0.1667	0.5	0.3333
1	1	3	0.50411056	0.100822112	0.2	0.2	0.6
2	1	3	0.03299453	0.005499088	0.3333	0.1667	0.5
1	3	1	0.35571382	0.071142764	0.2	0.6	0.2
2	3	1	0.15603258	0.02600543	0.3333	0.5	0.1667
3	1	2	-0.1167008	-0.019450133	0.5	0.1667	0.3333
1	2	1	0.62288979	0.155722448	0.25	0.5	0.25
2	2	1	0.0784426	0.01568852	0.4	0.4	0.2
2	1	3	0.34870381	0.058117302	0.3333	0.1667	0.5
1	4	1	0.05598688	0.009331147	0.1667	0.6667	0.1667
1	3	2	0.45334552	0.075557587	0.1667	0.5	0.3333
1	2	3	0.03855399	0.006425665	0.1667	0.3333	0.5
1	2	3	0.32914319	0.054857198	0.1667	0.3333	0.5
3	2	1	0.54394451	0.090657418	0.5	0.3333	0.1667
3	1	2	0.16826071	0.028043452	0.5	0.1667	0.3333
3	1	2	0.90476226	0.15079371	0.5	0.1667	0.3333
2	1	2	-0.64636306	-0.129272612	0.4	0.2	0.4
1	2	2	0.47950815	0.09590163	0.2	0.4	0.4
1	3	2	0.57937733	0.096562888	0.1667	0.5	0.3333
2	1	1	-0.07767941	-0.019419852	0.5	0.25	0.25
2	1	1	0.46559402	0.116398505	0.5	0.25	0.25
2	1	1	0.20835339	0.052088348	0.5	0.25	0.25
3	2	1	0.25698449	0.042830748	0.5	0.3333	0.1667
2	2	1	-0.48262465	-0.09652493	0.4	0.4	0.2
1	3	2	0.54608205	0.091013675	0.1667	0.5	0.3333
1	1	2	0.39518006	0.098795015	0.25	0.25	0.5
3	1	1	0.19950401	0.039900802	0.6	0.2	0.2
3	1	2	-0.50700229	-0.084500382	0.5	0.1667	0.3333
4	1	1	0.22150931	0.036918218	0.6667	0.1667	0.1667
1	2	3	0.73295226	0.12215871	0.1667	0.3333	0.5
3	2	1	0.32589157	0.054315262	0.5	0.3333	0.1667
1	3	2	-0.10795406	-0.017992343	0.1667	0.5	0.3333
1	1	4	-0.33724538	-0.056207563	0.1667	0.1667	0.6667
2	1	3	0.45714747	0.076191245	0.3333	0.1667	0.5
3	2	1	0.10943964	0.01823994	0.5	0.3333	0.1667
1	2	3	0.18952454	0.031587423	0.1667	0.3333	0.5
2	2	2	0.13843148	0.023071913	0.3333	0.3333	0.3333
1	3	2	0.56954741	0.094924568	0.1667	0.5	0.3333
2	1	3	0.42226134	0.07037689	0.3333	0.1667	0.5
1	2	2	0.42001115	0.08400223	0.2	0.4	0.4
1	2	1	0.81323597	0.203308993	0.25	0.5	0.25
1	3	2	0.14194865	0.023658108	0.1667	0.5	0.3333
1	2	2	0.27071231	0.054142462	0.2	0.4	0.4
1	2	3	0.66155811	0.110259685	0.1667	0.3333	0.5
1	2	3	0.40117585	0.066862642	0.1667	0.3333	0.5
2	1	3	0.0827592	0.0137932	0.3333	0.1667	0.5
3	2	1	0.1156481	0.019274683	0.5	0.3333	0.1667
2	2	2	0.3370611	0.05617685	0.3333	0.3333	0.3333
3	1	2	0.0560969	0.009349483	0.5	0.1667	0.3333
2	2	2	0.54361468	0.090602447	0.3333	0.3333	0.3333
1	3	2	0.09265632	0.01544272	0.1667	0.5	0.3333
1	1	4	-0.38444807	-0.064074678	0.1667	0.1667	0.6667
3	2	1	0.0208419	0.00347365	0.5	0.3333	0.1667
2	2	2	0.23681195	0.039468658	0.3333	0.3333	0.3333
3	1	2	0.37801579	0.063002632	0.5	0.1667	0.3333
3	1	2	0.30792674	0.051321123	0.5	0.1667	0.3333
3	2	1	0.17936293	0.029893822	0.5	0.3333	0.1667
2	2	2	0.35557081	0.059261802	0.3333	0.3333	0.3333
1	2	1	0.3489929	0.087248225	0.25	0.5	0.25
3	1	1	-0.05173868	-0.010347736	0.6	0.2	0.2
1	3	1	-0.07380677	-0.014761354	0.2	0.6	0.2
2	3	1	0.16199599	0.026999332	0.3333	0.5	0.1667
2	2	2	-0.18440808	-0.03073468	0.3333	0.3333	0.3333
2	2	2	-0.44521198	-0.074201997	0.3333	0.3333	0.3333
3	2	1	0.31320409	0.052200682	0.5	0.3333	0.1667
2	2	2	0.34919315	0.058198858	0.3333	0.3333	0.3333
2	3	1	0.48012576	0.08002096	0.3333	0.5	0.1667
2	3	1	0.35734903	0.059558172	0.3333	0.5	0.1667
3	1	2	0.17606624	0.029344373	0.5	0.1667	0.3333
2	2	2	-0.06732961	-0.011221602	0.3333	0.3333	0.3333
3	2	1	-0.02848301	-0.004747168	0.5	0.3333	0.1667
1	3	1	0.17301792	0.034603584	0.2	0.6	0.2
1	2	3	0.9956523	0.16594205	0.1667	0.3333	0.5
3	2	1	0.05758051	0.009596752	0.5	0.3333	0.1667
1	2	3	0.38046097	0.063410162	0.1667	0.3333	0.5
1	2	3	0.22786638	0.03797773	0.1667	0.3333	0.5
1	3	2	0.40642467	0.067737445	0.1667	0.5	0.3333
1	1	4	0.43375726	0.072292877	0.1667	0.1667	0.6667
3	1	2	0.80901355	0.134835592	0.5	0.1667	0.3333
3	2	1	0.65973087	0.109955145	0.5	0.3333	0.1667
3	1	2	0.88683025	0.147805042	0.5	0.1667	0.3333
2	3	1	0.2293053	0.03821755	0.3333	0.5	0.1667
2	1	3	-0.04107637	-0.006846062	0.3333	0.1667	0.5
2	2	2	0.64368082	0.107280137	0.3333	0.3333	0.3333
1	4	1	0.30116286	0.05019381	0.1667	0.6667	0.1667
1	2	3	0.55248584	0.092080973	0.1667	0.3333	0.5
4	1	1	0.1057784	0.017629733	0.6667	0.1667	0.1667
4	1	1	-0.19016361	-0.031693935	0.6667	0.1667	0.1667
2	1	2	0.04699008	0.009398016	0.4	0.2	0.4
2	3	1	0.09939431	0.016565718	0.3333	0.5	0.1667
2	3	1	0.43587258	0.07264543	0.3333	0.5	0.1667
2	1	3	0.30573488	0.050955813	0.3333	0.1667	0.5
2	1	2	0.05354243	0.010708486	0.4	0.2	0.4
3	2	1	0.20008985	0.033348308	0.5	0.3333	0.1667
2	1	3	-0.04347491	-0.007245818	0.3333	0.1667	0.5
3	2	1	0.57966327	0.096610545	0.5	0.3333	0.1667
3	1	2	-0.26669943	-0.044449905	0.5	0.1667	0.3333
2	1	3	0.10446422	0.017410703	0.3333	0.1667	0.5
3	1	2	0.06280682	0.010467803	0.5	0.1667	0.3333
1	2	3	0.27450522	0.04575087	0.1667	0.3333	0.5
1	3	2	0.3206354	0.053439233	0.1667	0.5	0.3333
3	1	2	-0.23239641	-0.038732735	0.5	0.1667	0.3333
1	3	2	0.21465686	0.035776143	0.1667	0.5	0.3333
3	2	1	0.29072614	0.048454357	0.5	0.3333	0.1667
3	1	2	0.56416259	0.094027098	0.5	0.1667	0.3333
2	2	1	0.02638202	0.005276404	0.4	0.4	0.2
1	4	1	0.14402503	0.024004172	0.1667	0.6667	0.1667
2	2	2	0.22152614	0.036921023	0.3333	0.3333	0.3333
4	1	1	0.36010147	0.060016912	0.6667	0.1667	0.1667
2	2	2	0.32145041	0.053575068	0.3333	0.3333	0.3333
2	3	1	0.27825677	0.046376128	0.3333	0.5	0.1667
1	1	4	0.23402058	0.03900343	0.1667	0.1667	0.6667
1	1	3	0.21794193	0.043588386	0.2	0.2	0.6
4	1	1	-0.3364053	-0.05606755	0.6667	0.1667	0.1667
4	1	1	-0.01376468	-0.002294113	0.6667	0.1667	0.1667
1	2	3	0.73791817	0.122986362	0.1667	0.3333	0.5
2	1	1	0.22443659	0.056109147	0.5	0.25	0.25
1	1	4	0.48424524	0.08070754	0.1667	0.1667	0.6667
2	2	2	-0.0525498	-0.0087583	0.3333	0.3333	0.3333
2	1	3	-0.23856653	-0.039761088	0.3333	0.1667	0.5
2	3	1	-0.05915174	-0.009858623	0.3333	0.5	0.1667
2	2	2	-0.0768119	-0.012801983	0.3333	0.3333	0.3333
3	1	1	0.01821447	0.003642894	0.6	0.2	0.2
2	3	1	0.48890754	0.08148459	0.3333	0.5	0.1667
2	2	2	0.16541763	0.027569605	0.3333	0.3333	0.3333
2	3	1	0.1747292	0.029121533	0.3333	0.5	0.1667
3	2	1	0.16032834	0.02672139	0.5	0.3333	0.1667
2	2	2	0.35012902	0.058354837	0.3333	0.3333	0.3333
1	2	3	0.92588152	0.154313587	0.1667	0.3333	0.5
2	3	1	0.17844332	0.029740553	0.3333	0.5	0.1667
2	1	1	0.07817383	0.019543458	0.5	0.25	0.25
2	2	2	0.08199814	0.013666357	0.3333	0.3333	0.3333
2	1	3	0.25552474	0.042587457	0.3333	0.1667	0.5
3	2	1	0.15266462	0.025444103	0.5	0.3333	0.1667
2	1	2	0.06133394	0.012266788	0.4	0.2	0.4
2	2	2	-0.06654358	-0.011090597	0.3333	0.3333	0.3333
2	2	2	0.42532929	0.070888215	0.3333	0.3333	0.3333
4	1	1	0.28802496	0.04800416	0.6667	0.1667	0.1667
1	3	2	1.02257187	0.170428645	0.1667	0.5	0.3333
2	2	2	0.38753636	0.064589393	0.3333	0.3333	0.3333
3	1	2	0.37459705	0.062432842	0.5	0.1667	0.3333
2	1	2	0.11068504	0.022137008	0.4	0.2	0.4
1	3	2	0.36858823	0.061431372	0.1667	0.5	0.3333
2	2	2	0.29934108	0.04989018	0.3333	0.3333	0.3333
3	1	2	0.45994944	0.07665824	0.5	0.1667	0.3333
3	1	2	0.05538018	0.00923003	0.5	0.1667	0.3333
3	1	2	0.09108367	0.015180612	0.5	0.1667	0.3333
2	3	1	0.39390309	0.065650515	0.3333	0.5	0.1667
2	2	2	-0.11623443	-0.019372405	0.3333	0.3333	0.3333
1	3	2	0.35207059	0.058678432	0.1667	0.5	0.3333
1	3	2	0.3666731	0.061112183	0.1667	0.5	0.3333
3	1	2	0.16593043	0.027655072	0.5	0.1667	0.3333
2	2	2	0.14471654	0.024119423	0.3333	0.3333	0.3333
1	4	1	0.04898283	0.008163805	0.1667	0.6667	0.1667
1	2	1	-0.05374396	-0.01343599	0.25	0.5	0.25
2	2	2	0.78320129	0.130533548	0.3333	0.3333	0.3333
1	4	1	0.48927643	0.081546072	0.1667	0.6667	0.1667
2	2	2	0.79417802	0.132363003	0.3333	0.3333	0.3333
2	1	1	-0.04162817	-0.010407042	0.5	0.25	0.25
3	2	1	0.11051287	0.018418812	0.5	0.3333	0.1667
1	2	3	0.85432004	0.142386673	0.1667	0.3333	0.5
2	3	1	0.37830501	0.063050835	0.3333	0.5	0.1667
1	1	4	0.32873753	0.054789588	0.1667	0.1667	0.6667
1	2	3	0.32659309	0.054432182	0.1667	0.3333	0.5
1	3	2	0.46975248	0.07829208	0.1667	0.5	0.3333
3	1	2	-0.44520935	-0.074201558	0.5	0.1667	0.3333
1	4	1	0.24795901	0.041326502	0.1667	0.6667	0.1667
1	3	2	1.17978334	0.196630557	0.1667	0.5	0.3333
2	2	2	0.00751784	0.001252973	0.3333	0.3333	0.3333
2	1	3	-0.06421753	-0.010702922	0.3333	0.1667	0.5
2	2	1	0.11601505	0.02320301	0.4	0.4	0.2
1	2	3	0.2638801	0.043980017	0.1667	0.3333	0.5
1	4	1	0.42530671	0.070884452	0.1667	0.6667	0.1667
3	1	2	0.54762591	0.091270985	0.5	0.1667	0.3333
2	3	1	0.25384154	0.042306923	0.3333	0.5	0.1667
1	2	2	0.06115688	0.012231376	0.2	0.4	0.4
1	2	3	0.23331356	0.038885593	0.1667	0.3333	0.5
1	3	2	0.62369822	0.103949703	0.1667	0.5	0.3333
2	2	2	0.22301047	0.037168412	0.3333	0.3333	0.3333
2	2	1	0.15728136	0.031456272	0.4	0.4	0.2
1	2	3	0.36585416	0.060975693	0.1667	0.3333	0.5
2	3	1	0.3847462	0.064124367	0.3333	0.5	0.1667
2	3	1	0.21792307	0.036320512	0.3333	0.5	0.1667
3	2	1	-0.05429423	-0.009049038	0.5	0.3333	0.1667
2	3	1	0.5474342	0.091239033	0.3333	0.5	0.1667
1	2	2	0.61858035	0.12371607	0.2	0.4	0.4
3	1	2	-0.14638916	-0.024398193	0.5	0.1667	0.3333
2	3	1	0.15463155	0.025771925	0.3333	0.5	0.1667
2	1	3	0.02698796	0.004497993	0.3333	0.1667	0.5
2	3	1	-0.08000993	-0.013334988	0.3333	0.5	0.1667
1	2	3	0.73915159	0.123191932	0.1667	0.3333	0.5
2	1	3	0.12884648	0.021474413	0.3333	0.1667	0.5
1	2	3	0.89509572	0.14918262	0.1667	0.3333	0.5
1	3	2	0.37277033	0.062128388	0.1667	0.5	0.3333
1	2	3	0.26197904	0.043663173	0.1667	0.3333	0.5
1	1	4	0.92429713	0.154049522	0.1667	0.1667	0.6667
2	2	2	0.52064691	0.086774485	0.3333	0.3333	0.3333
3	1	2	-0.02751408	-0.00458568	0.5	0.1667	0.3333
2	1	3	-0.09472715	-0.015787858	0.3333	0.1667	0.5
1	2	1	0.2522295	0.063057375	0.25	0.5	0.25
4	1	1	0.27084224	0.045140373	0.6667	0.1667	0.1667
3	2	1	-0.34343436	-0.05723906	0.5	0.3333	0.1667
1	1	4	0.16266249	0.027110415	0.1667	0.1667	0.6667
1	3	2	1.19632764	0.19938794	0.1667	0.5	0.3333
1	2	3	0.96913116	0.16152186	0.1667	0.3333	0.5
1	2	2	0.02065288	0.004130576	0.2	0.4	0.4
1	1	2	-0.11648428	-0.02912107	0.25	0.25	0.5
2	1	2	0.18772753	0.037545506	0.4	0.2	0.4
1	2	3	0.92385834	0.15397639	0.1667	0.3333	0.5
2	2	2	0.75261107	0.125435178	0.3333	0.3333	0.3333
1	1	2	0.19130554	0.047826385	0.25	0.25	0.5
2	3	1	0.07607078	0.012678463	0.3333	0.5	0.1667
1	3	2	0.43480382	0.072467303	0.1667	0.5	0.3333
1	1	4	0.06775476	0.01129246	0.1667	0.1667	0.6667
2	2	2	0.24184405	0.040307342	0.3333	0.3333	0.3333
4	1	1	-0.12303692	-0.020506153	0.6667	0.1667	0.1667
1	4	1	0.19800284	0.033000473	0.1667	0.6667	0.1667
1	2	2	0.46405142	0.092810284	0.2	0.4	0.4
1	3	2	0.68723951	0.114539918	0.1667	0.5	0.3333
1	1	4	0.19166544	0.03194424	0.1667	0.1667	0.6667
2	3	1	0.16621462	0.027702437	0.3333	0.5	0.1667
2	1	2	0.01188377	0.002376754	0.4	0.2	0.4
4	1	1	0.28925058	0.04820843	0.6667	0.1667	0.1667
3	2	1	-0.21729584	-0.036215973	0.5	0.3333	0.1667
2	2	2	0.17688697	0.029481162	0.3333	0.3333	0.3333
4	1	1	-0.10886625	-0.018144375	0.6667	0.1667	0.1667
1	2	3	0.64745865	0.107909775	0.1667	0.3333	0.5
2	3	1	0.53016035	0.088360058	0.3333	0.5	0.1667
2	2	2	0.6163226	0.102720433	0.3333	0.3333	0.3333
2	3	1	0.28822459	0.048037432	0.3333	0.5	0.1667
1	4	1	0.48153846	0.08025641	0.1667	0.6667	0.1667
2	2	2	0.49098195	0.081830325	0.3333	0.3333	0.3333
2	3	1	0.36897697	0.061496162	0.3333	0.5	0.1667
1	3	2	0.50773647	0.084622745	0.1667	0.5	0.3333
3	1	2	-0.3493671	-0.05822785	0.5	0.1667	0.3333
1	1	4	0.13230736	0.022051227	0.1667	0.1667	0.6667
2	1	3	0.42680457	0.071134095	0.3333	0.1667	0.5
2	2	2	0.24974025	0.041623375	0.3333	0.3333	0.3333
3	2	1	0.23924035	0.039873392	0.5	0.3333	0.1667
2	1	2	0.5270527	0.10541054	0.4	0.2	0.4
4	1	1	0.16243083	0.027071805	0.6667	0.1667	0.1667
1	2	3	0.48522281	0.080870468	0.1667	0.3333	0.5
2	1	3	0.15442325	0.025737208	0.3333	0.1667	0.5
2	3	1	0.30177828	0.05029638	0.3333	0.5	0.1667
2	2	2	0.09787304	0.016312173	0.3333	0.3333	0.3333
3	1	2	0.12577035	0.020961725	0.5	0.1667	0.3333
4	1	1	-0.00963697	-0.001606162	0.6667	0.1667	0.1667
1	2	3	0.30683426	0.051139043	0.1667	0.3333	0.5
2	2	2	0.39999934	0.066666557	0.3333	0.3333	0.3333
1	3	2	0.60649173	0.101081955	0.1667	0.5	0.3333
1	1	4	0.45554741	0.075924568	0.1667	0.1667	0.6667
3	1	1	0.01480111	0.002960222	0.6	0.2	0.2
2	3	1	0.19285191	0.032141985	0.3333	0.5	0.1667
3	1	1	-0.32194324	-0.064388648	0.6	0.2	0.2
2	3	1	0.08173031	0.013621718	0.3333	0.5	0.1667
2	2	2	0.28738397	0.047897328	0.3333	0.3333	0.3333
2	2	1	0.22714632	0.045429264	0.4	0.4	0.2
2	1	3	0.23472316	0.039120527	0.3333	0.1667	0.5
2	2	1	0.61316005	0.12263201	0.4	0.4	0.2
2	3	1	0.38956893	0.064928155	0.3333	0.5	0.1667
1	2	3	0.38782169	0.064636948	0.1667	0.3333	0.5
2	1	3	0.33684557	0.056140928	0.3333	0.1667	0.5
1	1	1	0.07870848	0.02623616	0.3333	0.3333	0.3333
1	1	3	0.19449245	0.03889849	0.2	0.2	0.6
2	2	2	0.93564747	0.155941245	0.3333	0.3333	0.3333
2	2	2	0.85493334	0.14248889	0.3333	0.3333	0.3333
1	4	1	0.53849699	0.089749498	0.1667	0.6667	0.1667
